,gene_name,entrez_id
20034,MBD3L2B,729458
20035,RAD51AP2,729475
20036,RPL21P18,729484
20037,TMEM242,729515
20038,PRAMEF14,729528
20039,AC125238.2,729532
20040,FAM72A,729533
20041,RPL34P31,729536
20042,RGPD6,729540
20043,NAP1L1P1,729561
20044,NDUFB8P2,729565
20045,AP000552.1,729568
20046,SPDYE6,729597
20047,RPF2P1,729608
20048,RPL23AP74,729617
20049,AC110602.1,729621
20050,PRR23A,729627
20051,AL049873.1,729646
20052,METTL15P3,729650
20053,AC005336.1,729654
20054,RPL22P3,729662
20055,CCDC175,729665
20056,AC117409.1,729674
20057,RPL7P16,729677
20058,AC020917.1,729679
20059,AC008620.2,729707
20060,ZNF878,729747
20061,OR4F29,729759
20062,RPL23AP45,729764
20063,CEACAM18,729767
20064,PSAT1P3,729779
20065,AL138899.2,729780
20066,RPS15P5,729789
20067,SEC14L1P1,729799
20068,HNRNPA3P14,729817
20069,FAM160A1,729830
20070,AC243732.1,729842
20071,UMAD1,729852
20072,RGPD2,729857
20073,TBC1D3,729873
20074,TBC1D3H,729877
20075,RPL36AP26,729909
20076,CRPPA,729920
20077,HMGB3P6,729952
20078,AL590640.2,729955
20079,SHISA7,729956
20080,RPL21P71,729962
20081,AC008397.1,729966
20082,MORN2,729967
20083,RFPL4AL1,729974
20084,NPIPB2,729978
20085,BORCS8,729991
20086,SHISA9,729993
20087,AC008038.1,729998
20088,SEC14L6,730005
20089,QRSL1P1,730016
20090,RPSAP19,730029
20091,ZNF814,730051
20092,AL645568.3,730070
20093,ZNF726,730087
20094,MOSMO,730094
20095,AL162231.1,730098
20096,FAM166B,730112
20097,TMEM229A,730130
20098,TEX50,730159
20099,NAP1L4P3,730174
20100,RBBP4P3,730180
20101,AC007365.2,730187
20102,ZNF101P2,730190
20103,RPL5P5,730213
20104,ACOD1,730249
20105,AC093422.1,730255
20106,PPIAL4E,730262
20107,ZNF735,730291
20108,RPL14P3,730747
20109,KRTAP2-3,730755
20110,RPS3AP29,730861
20111,RPS3AP39,730993
20112,RFX8,731220
20113,BCLAF1P2,731605
20114,AC097638.1,731642
20115,RPL21P120,731688
20116,AC109992.1,731755
20117,AC011497.2,732229
20118,CSKMT,751071
20119,AC091607.1,751837
20120,CEMP1,752014
20121,SYS1-DBNDD2,767557
20122,PRCD,768206
20123,RELL1,768211
20124,PSAPL1,768239
20125,TVP23A,780776
20126,PAICSP2,780815
20127,PAICSP7,780816
20128,UQCC3,790955
20129,AC245047.6,791091
20130,GAGE12F,100008586
20131,DUXB,100033411
20132,DDTL,100037417
20133,ZDHHC20P1,100048907
20134,ZDHHC20P2,100048908
20135,TMEM183AP1,100048909
20136,RPL35AP4,100048922
20137,SIGLEC14,100049587
20138,JKAMPP1,100049717
20139,AC079089.3,100101127
20140,AC073534.1,100101266
20141,POM121C,100101267
20142,ZSCAN30,100101467
20143,MCTS2P,100101490
20144,AL139811.1,100113397
20145,TMEM170B,100113407
20146,ZGLP1,100125288
20147,GJE1,100126572
20148,MINAR2,100127206
20149,AC128687.1,100127892
20150,RPL7P24,100127893
20151,AL356473.1,100127900
20152,BMI1P1,100127902
20153,AC073413.1,100127906
20154,HNRNPCP7,100127907
20155,ST13P12,100127911
20156,AL355615.2,100127917
20157,AC096649.3,100127924
20158,SOCS5P3,100127945
20159,AP002381.1,100127949
20160,AP001858.2,100127954
20161,AGGF1P9,100127958
20162,AC074051.1,100127963
20163,AC003686.1,100127978
20164,AC112698.1,100127981
20165,C8orf88,100127983
20166,AC008629.3,100127986
20167,AL592045.1,100127995
20168,AL583805.1,100127999
20169,AC027763.1,100128007
20170,WHSC1L2P,100128016
20171,AC107990.1,100128022
20172,RPL10P11,100128030
20173,FAF2P1,100128043
20174,AC009263.1,100128052
20175,RPS7P10,100128060
20176,FAM229A,100128071
20177,AC004938.1,100128072
20178,RPS15AP40,100128083
20179,RPL26P35,100128115
20180,AC069154.1,100128117
20181,GVINP2,100128135
20182,RPS4XP17,100128140
20183,MFSD4BP1,100128154
20184,AP002512.1,100128210
20185,YRDCP2,100128237
20186,CD83P1,100128240
20187,AC063924.1,100128248
20188,AC087477.1,100128250
20189,AL606462.1,100128258
20190,SYF2P2,100128275
20191,AL713998.2,100128293
20192,SOCS5P2,100128299
20193,AL451074.4,100128305
20194,SLC25A6P6,100128312
20195,TRAPPC3L,100128327
20196,RBMX2P1,100128341
20197,AC107398.1,100128351
20198,AC007685.1,100128355
20199,AL133372.1,100128358
20200,AL355836.1,100128373
20201,AL079341.2,100128379
20202,XIAPP3,100128413
20203,UBTFL9,100128427
20204,UQCRHP4,100128448
20205,RPS6P8,100128450
20206,RPF2P2,100128462
20207,UBE2V2P1,100128493
20208,AC007346.2,100128523
20209,AL096701.1,100128535
20210,ATP6V1G1P2,100128541
20211,AC087752.1,100128548
20212,C19orf71,100128569
20213,HNRNPDLP1,100128595
20214,Z75746.1,100128601
20215,AC006461.1,100128605
20216,AL450346.2,100128610
20217,EEF1A1P26,100128637
20218,AC114744.1,100128646
20219,AL035690.1,100128655
20220,RPL22P20,100128664
20221,AC090502.3,100128674
20222,BTBD10P1,100128678
20223,CCNG2P1,100128681
20224,RPL9P30,100128710
20225,OST4,100128731
20226,FCF1P3,100128733
20227,AC004074.1,100128738
20228,RPS7P9,100128756
20229,RPL8P2,100128766
20230,EIF4BP3,100128771
20231,AC113430.1,100128803
20232,AGGF1P8,100128804
20233,AC112498.1,100128807
20234,AK6P2,100128817
20235,AC026688.1,100128833
20236,BNIP3P34,100128849
20237,RPS15AP29,100128863
20238,AC021220.1,100128865
20239,RBM22P3,100128867
20240,RPL7L1P9,100128899
20241,PRDX3P3,100128902
20242,AL512646.1,100128906
20243,LMLN2,100128908
20244,PCNPP2,100128911
20245,RPS6P16,100128923
20246,ZBTB42,100128927
20247,SDCBPP1,100128930
20248,RPL10AP6,100128936
20249,AL121839.1,100128939
20250,GAPDHP62,100128961
20251,RPL3P9,100128963
20252,NPM1P38,100128985
20253,AL365400.1,100129001
20254,APOOP2,100129005
20255,DCAF13P1,100129009
20256,ACTR3P2,100129013
20257,AL365258.3,100129017
20258,CCDC11P1,100129040
20259,EIF3KP2,100129045
20260,PIGFP3,100129049
20261,KDM4F,100129053
20262,RPL7P25,100129061
20263,AC006197.1,100129078
20264,AC104333.3,100129090
20265,RPL22P4,100129102
20266,KHDC1L,100129128
20267,AC114689.1,100129135
20268,AC092155.2,100129141
20269,SMUG1P1,100129143
20270,AL049641.1,100129144
20271,RPL13P6,100129176
20272,AC126124.2,100129180
20273,RPS3AP40,100129199
20274,DEFB131B,100129216
20275,RPS6P22,100129227
20276,HNRNPCP10,100129229
20277,AC016691.1,100129234
20278,CXorf51A,100129239
20279,RPS15AP12,100129243
20280,SMIM27,100129250
20281,BRD7P5,100129259
20282,RPL7L1P1,100129260
20283,C1orf68,100129271
20284,AC073347.1,100129276
20285,TPMTP3,100129277
20286,TDRD15,100129278
20287,LDHBP3,100129283
20288,AL353691.1,100129284
20289,MORF4L1P5,100129288
20290,TPMTP4,100129298
20291,DNAJA1P1,100129308
20292,AC007563.3,100129310
20293,HMGB3P10,100129320
20294,HNRNPA1P64,100129325
20295,EIF4BP2,100129337
20296,AC006499.1,100129344
20297,AGGF1P4,100129351
20298,SMIM10L1,100129361
20299,AC110053.1,100129367
20300,HNRNPH1P2,100129368
20301,NDUFB9P3,100129370
20302,AC106806.1,100129374
20303,C9orf92,100129385
20304,AC008066.1,100129398
20305,EEF1GP4,100129403
20306,AC079097.1,100129404
20307,FAM236A,100129407
20308,AC007390.1,100129418
20309,AL513480.1,100129421
20310,AL603865.1,100129422
20311,EI24P1,100129423
20312,GAMTP2,100129452
20313,AC013410.1,100129456
20314,AC126915.1,100129457
20315,MKRN2OS,100129480
20316,BX890604.1,100129487
20317,ETDB,100129515
20318,AC005534.2,100129517
20319,TEX13C,100129520
20320,AC124293.1,100129527
20321,ZNF730,100129543
20322,AC005099.1,100129553
20323,AL390205.1,100129554
20324,RPS10P27,100129556
20325,HNRNPA3P8,100129557
20326,AL078645.2,100129573
20327,FAM47E,100129583
20328,RPL17P44,100129584
20329,AC137768.1,100129589
20330,RPS29P14,100129599
20331,AL158073.1,100129601
20332,AP002512.2,100129607
20333,AC009500.1,100129634
20334,DDX55P1,100129640
20335,TCF24,100129654
20336,AC144530.1,100129657
20337,AC103778.1,100129667
20338,IZUMO3,100129669
20339,AC021723.1,100129670
20340,AC132942.1,100129685
20341,R3HDM2P2,100129694
20342,HMGB1P13,100129706
20343,AC092910.1,100129707
20344,RCC2P8,100129714
20345,AC025750.3,100129718
20346,HMGB1P12,100129723
20347,RAB11AP1,100129731
20348,RPS6P15,100129732
20349,AP005119.2,100129774
20350,AL358876.1,100129776
20351,BNIP3P6,100129777
20352,AP001888.1,100129779
20353,ATP5F1AP4,100129782
20354,RPL17P26,100129784
20355,CCDC152,100129792
20356,AC084878.1,100129799
20357,RPL12P37,100129801
20358,AC069213.3,100129808
20359,PGAM1P13,100129815
20360,AC239600.2,100129818
20361,RPL22P7,100129819
20362,ZNF737,100129842
20363,AL691517.1,100129843
20364,AL592429.1,100129844
20365,AL590635.1,100129847
20366,SUCLA2P2,100129863
20367,RPL31P49,100129882
20368,RPL15P4,100129921
20369,AL157687.1,100129923
20370,TMEM269,100129924
20371,AL136038.2,100129928
20372,AL008718.1,100129939
20373,Z74696.2,100129947
20374,AL445675.1,100129949
20375,AC013444.1,100129955
20376,KRT8P44,100129958
20377,AK3P4,100129959
20378,FAM205C,100129969
20379,RPL10P15,100129975
20380,BRI3BPP1,100129976
20381,MTRES1P1,100129996
20382,AL139397.2,100129997
20383,HNRNPA1P23,100130002
20384,SYPL1P1,100130011
20385,AC242426.1,100130018
20386,AC023825.1,100130044
20387,VN1R70P,100130059
20388,EIF4BP4,100130064
20389,AP000852.1,100130066
20390,AC110768.1,100130072
20391,AC007450.4,100130073
20392,HSFX2,100130086
20393,ZSWIM5P1,100130110
20394,AC073324.1,100130121
20395,AL035407.1,100130137
20396,AL049610.1,100130176
20397,AC025437.6,100130177
20398,RPS12P31,100130192
20399,HNRNPCP9,100130196
20400,AP003122.5,100130203
20401,AC022730.1,100130225
20402,RPS5P2,100130240
20403,CCDC166,100130274
20404,CDC27P2,100130277
20405,HMGB1P44,100130279
20406,AC093142.1,100130286
20407,C8orf89,100130301
20408,SUPT20HL1,100130302
20409,MSANTD2P1,100130310
20410,C17orf107,100130311
20411,RPS6P23,100130313
20412,SELENOTP2,100130316
20413,TAF9BP2,100130319
20414,AC117482.1,100130326
20415,NAP1L1P3,100130335
20416,AC104689.1,100130347
20417,TMEM262,100130348
20418,CXorf49,100130361
20419,AL354766.1,100130374
20420,YWHAQP5,100130391
20421,AC079193.1,100130392
20422,RPL21P92,100130400
20423,HMGB3P26,100130405
20424,RPS27AP12,100130446
20425,AC100858.1,100130448
20426,NUCKS1P1,100130466
20427,AL845331.1,100130488
20428,TPRG1LP1,100130490
20429,AL389925.1,100130497
20430,PGAM1P1,100130514
20431,TMEM221,100130519
20432,RPL5P8,100130523
20433,AP003478.1,100130524
20434,AC010683.1,100130537
20435,C10orf142,100130539
20436,AC020633.1,100130550
20437,RPS2P5,100130562
20438,SEPTIN7P7,100130564
20439,EIF1P4,100130566
20440,RBM22P13,100130603
20441,AL450472.2,100130607
20442,AC104997.1,100130612
20443,PRR32,100130613
20444,Z83313.1,100130620
20445,ELOCP18,100130626
20446,AC104837.2,100130630
20447,HNRNPA1P45,100130660
20448,AC092120.2,100130664
20449,RPSAP38,100130676
20450,FABP5P6,100130687
20451,ATP6V1FNB,100130705
20452,AL035417.2,100130714
20453,RPL34P26,100130718
20454,UQCRBP2,100130719
20455,RSL24D1P3,100130721
20456,AC092580.1,100130731
20457,LRRC70,100130733
20458,LRRC69,100130742
20459,AC116359.1,100130748
20460,AL353662.2,100130750
20461,UQCRHP1,100130756
20462,AC108673.1,100130760
20463,AC005539.1,100130766
20464,EFCAB10,100130771
20465,AC007389.2,100130782
20466,RPS3AP22,100130786
20467,AL161449.1,100130801
20468,UBL5P1,100130803
20469,CCNG1P1,100130820
20470,OSBPL9P1,100130821
20471,SBK3,100130827
20472,SPRYD7P1,100130843
20473,AC021451.1,100130861
20474,ARMC8P1,100130871
20475,TSTD3,100130890
20476,RPL7P32,100130892
20477,FLYWCH1P1,100130898
20478,RPL5P33,100130929
20479,SMIM6,100130933
20480,SYCE1L,100130958
20481,RPS2P35,100130980
20482,RPL26P28,100130983
20483,SPATA48,100130988
20484,ZNF969P,100130995
20485,AC114689.2,100131011
20486,YBX1P4,100131012
20487,ZNF316,100131017
20488,AL953862.2,100131029
20489,ANKRD18EP,100131031
20490,AC008725.1,100131033
20491,AP001029.3,100131036
20492,AC121161.1,100131038
20493,AL109755.1,100131041
20494,AC092132.2,100131046
20495,MED28P3,100131051
20496,RPS4XP15,100131055
20497,AL391666.1,100131072
20498,AC074052.1,100131080
20499,AC092418.2,100131083
20500,RPL7P12,100131085
20501,TATDN2P1,100131103
20502,BSPH1,100131137
20503,AC096922.1,100131151
20504,RPSAP39,100131161
20505,TSTD1,100131187
20506,SSR1P2,100131189
20507,RPL21P28,100131205
20508,DNAJA1P2,100131207
20509,NEMP2,100131211
20510,AC117434.1,100131216
20511,AL050335.1,100131229
20512,PCBP2P3,100131236
20513,ANKRD63,100131244
20514,AC013356.1,100131246
20515,SPCS2P1,100131250
20516,AC006028.1,100131264
20517,AL512430.3,100131286
20518,ACTG1P21,100131291
20519,PTCD2P1,100131302
20520,DPEP2NB,100131303
20521,UQCRC2P1,100131327
20522,RPL15P13,100131338
20523,AC023194.2,100131339
20524,AL023280.1,100131340
20525,AL136455.1,100131348
20526,DUX4L27,100131369
20527,C11orf91,100131378
20528,AL161757.1,100131379
20529,SP9,100131390
20530,RPS6P14,100131396
20531,RPS27P22,100131418
20532,AC098592.2,100131425
20533,CD300LD,100131439
20534,AC074087.1,100131441
20535,RCC2P5,100131442
20536,AL390728.2,100131465
20537,AC090686.1,100131467
20538,RPSAP62,100131469
20539,AL136116.3,100131471
20540,AC010476.1,100131520
20541,RPL26P6,100131526
20542,AC021660.1,100131527
20543,DPY19L4P1,100131533
20544,RPL5P28,100131535
20545,AL022334.1,100131536
20546,ZNF705E,100131539
20547,CNN2P12,100131550
20548,AC022325.1,100131553
20549,AC100767.2,100131557
20550,AC073465.2,100131562
20551,PRR23D1,100131608
20552,PGAM4P2,100131611
20553,RPS4XP22,100131614
20554,CASP3P1,100131616
20555,NUTF2P6,100131623
20556,WASF1P1,100131624
20557,CCT4P2,100131638
20558,RBM22P12,100131641
20559,SDCBPP3,100131656
20560,AL158823.1,100131672
20561,CCNB3P1,100131678
20562,AC092952.1,100131685
20563,VN1R68P,100131688
20564,RFC3P1,100131711
20565,AC009313.2,100131736
20566,CIR1P1,100131740
20567,ARMCX4,100131755
20568,AL161742.1,100131759
20569,AC122688.1,100131779
20570,AC073073.1,100131785
20571,RPL26P29,100131788
20572,VN1R46P,100131789
20573,PET100,100131801
20574,AL591416.1,100131805
20575,ADH5P3,100131810
20576,ZNF717,100131827
20577,CIR1P2,100131828
20578,AC006011.3,100131832
20579,HNRNPCP8,100131842
20580,RPL23AP83,100131846
20581,AC073861.1,100131863
20582,RPL3P11,100131893
20583,INSYN2B,100131897
20584,KRTAP25-1,100131902
20585,RPL5P20,100131913
20586,SERF1AP1,100131921
20587,GAPDHP41,100131935
20588,AL096803.3,100131939
20589,SNX5P1,100131940
20590,PRPF38AP2,100131947
20591,AC006530.1,100131950
20592,AL137784.1,100131956
20593,ST13P19,100131961
20594,ZNF705G,100131980
20595,UBE2V1P9,100131981
20596,TEX13D,100132015
20597,NDUFB4P2,100132036
20598,RPS29P10,100132037
20599,RPL22P6,100132047
20600,GPS2P2,100132058
20601,AC093698.1,100132061
20602,CCNB2P1,100132073
20603,AC006210.2,100132076
20604,AK6P1,100132086
20605,AC063949.1,100132126
20606,RPS3AP4,100132142
20607,FAM240A,100132146
20608,AC020549.2,100132172
20609,AL136131.1,100132242
20610,NPIPB5,100132247
20611,FKBP4P6,100132268
20612,AC090819.1,100132280
20613,ABCB10P4,100132289
20614,FAM236B,100132304
20615,NIPA2P1,100132321
20616,EEF1A1P34,100132358
20617,KRTAP4-9,100132386
20618,ZNF705B,100132396
20619,GAGE12D,100132399
20620,RPS15AP28,100132400
20621,NBPF10,100132406
20622,SOCS5P4,100132415
20623,CLDN24,100132463
20624,KRTAP4-7,100132476
20625,RPL22P5,100132479
20626,PTCD2P2,100132487
20627,AC083899.2,100132498
20628,MTRF1LP1,100132520
20629,AC138853.1,100132524
20630,PDHA1P1,100132534
20631,DOCK11P1,100132537
20632,AC090058.1,100132547
20633,YPEL5P2,100132562
20634,GOLGA8F,100132565
20635,SERBP1P4,100132591
20636,EIF3EP2,100132597
20637,AL669942.2,100132599
20638,AGGF1P7,100132606
20639,AL162393.1,100132609
20640,BTF3P14,100132641
20641,AC092868.2,100132644
20642,RPL17P41,100132645
20643,AC091691.1,100132647
20644,AL121977.1,100132659
20645,AC106901.1,100132669
20646,GXYLT1P6,100132672
20647,RPS2P28,100132673
20648,AL354718.1,100132678
20649,CR383656.8,100132698
20650,NAMPTP2,100132712
20651,AP000533.1,100132723
20652,BX679664.3,100132742
20653,AC062022.1,100132762
20654,NACAP6,100132778
20655,HNRNPH1P1,100132803
20656,NACAP10,100132812
20657,AC018868.2,100132824
20658,AL589935.2,100132834
20659,AC007383.1,100132849
20660,AC073909.1,100132857
20661,SHISAL2B,100132916
20662,RPL13AP19,100132924
20663,RBM17P3,100132949
20664,SMIM9,100132963
20665,SYPL1P2,100132972
20666,Z95118.1,100132988
20667,CXorf49B,100132994
20668,RPS8P3,100132995
20669,AMD1P1,100133024
20670,AL157407.1,100133029
20671,RPL7P4,100133037
20672,RPL18AP7,100133038
20673,BCRP8,100133044
20674,CXorf51B,100133053
20675,AC022121.2,100133054
20676,PPP1R26P2,100133064
20677,AC092650.2,100133087
20678,FAM25G,100133093
20679,AL450338.1,100133102
20680,AC008620.1,100133108
20681,AC136619.2,100133127
20682,AC091489.2,100133137
20683,AC007386.1,100133170
20684,COX6B1P7,100133210
20685,AC063977.4,100133225
20686,SBF1P1,100133234
20687,PRR23D2,100133251
20688,AC016831.3,100133252
20689,DEFB130B,100133267
20690,AC087343.1,100133273
20691,AL136968.2,100133294
20692,EIF4A2P3,100133309
20693,AP002495.1,100133315
20694,AL158825.1,100133316
20695,RBM17P1,100133330
20696,CD24,100133941
20697,KCNJ18,100134444
20698,TEN1,100134934
20699,UPK3BL1,100134938
20700,JMJD7,100137047
20701,PLA2G4B,100137049
20702,C17orf99,100141515
20703,KLLN,100144748
20704,KRTAP20-4,100151643
20705,USF1P1,100151645
20706,PATE3,100169851
20707,SRRM5,100170229
20708,ERICH4,100170765
20709,EPOP,100170841
20710,AC079594.2,100174949
20711,ZNF123P,100188891
20712,TOMM6,100188893
20713,C5orf52,100190949
20714,C2CD4D,100191040
20715,PPIAP30,100192204
20716,RPS24P6,100216339
20717,RPS24P17,100216341
20718,GAPDHP46,100240711
20719,GAPDHP47,100240712
20720,NIFKP3,100270648
20721,RPL21P112,100270753
20722,RPL7AP72,100270754
20723,RPSAP63,100270755
20724,GNL2P1,100270790
20725,RPL7P11,100270823
20726,AL139156.3,100270825
20727,AL929472.4,100270826
20728,AL590128.1,100270828
20729,RPL5P9,100270832
20730,RPL5P12,100270833
20731,RPL5P13,100270834
20732,RPL5P14,100270835
20733,RPL5P16,100270837
20734,RPL5P21,100270838
20735,RPL5P17,100270839
20736,RPL5P23,100270840
20737,RPL5P24,100270841
20738,AC010307.1,100270843
20739,RPL6P5,100270844
20740,AC006994.1,100270845
20741,RPL6P21,100270846
20742,RPL6P7,100270848
20743,RPL7P17,100270851
20744,RPL7P18,100270852
20745,RPL7P19,100270853
20746,AC021074.1,100270854
20747,AL122008.2,100270855
20748,AC012497.1,100270856
20749,RPL9P15,100270857
20750,AC011742.3,100270858
20751,AC063955.1,100270859
20752,AC007279.1,100270860
20753,AL139095.2,100270862
20754,AL161909.1,100270865
20755,AL136231.1,100270866
20756,RPS6P12,100270867
20757,RPS7P6,100270869
20758,RPS7P7,100270870
20759,RPS8P6,100270871
20760,RPSAP16,100270872
20761,RPSAP17,100270873
20762,RPSAP22,100270874
20763,RPSAP23,100270875
20764,RPSAP34,100270876
20765,AL590639.1,100270877
20766,RPL21P23,100270879
20767,RPL21P24,100270880
20768,AL356968.1,100270881
20769,AC118469.1,100270882
20770,AL445686.1,100270884
20771,RPL26P9,100270885
20772,AL035410.1,100270886
20773,RPL31P12,100270887
20774,AL356390.1,100270888
20775,AL451139.1,100270889
20776,AL049745.2,100270890
20777,RPL7AP15,100270895
20778,AL604028.2,100270896
20779,AC099670.1,100270897
20780,AL109741.2,100270900
20781,RPS29P6,100270903
20782,AL445669.1,100270904
20783,RPS3AP12,100270905
20784,RPL5P19,100270906
20785,RPL6P12,100270907
20786,RPL7P30,100270908
20787,AC025186.1,100270910
20788,AC005105.1,100270911
20789,RPS2P24,100270912
20790,RPS7P12,100270914
20791,RPSAP35,100270916
20792,RPSAP40,100270917
20793,RPSAP42,100270919
20794,RPL12P22,100270922
20795,RPL12P20,100270923
20796,RPL12P24,100270924
20797,RPL12P23,100270925
20798,AC069499.2,100270928
20799,AC012519.1,100270930
20800,AC005587.1,100270935
20801,RPL17P11,100270937
20802,RPL17P12,100270938
20803,AC007394.1,100270939
20804,AC018644.1,100270940
20805,AC007677.1,100270941
20806,AC041039.1,100270942
20807,RPL17P17,100270943
20808,AC009517.1,100270944
20809,AC133435.1,100270946
20810,RPL19P11,100270950
20811,RPL19P14,100270951
20812,AL451074.3,100270952
20813,RPL21P33,100270953
20814,AC017079.2,100270954
20815,AC104634.1,100270955
20816,AC009414.1,100270956
20817,RPL22P16,100270959
20818,RPL23P4,100270961
20819,RPL23P10,100270962
20820,RPL24P7,100270963
20821,RPL24P8,100270964
20822,AC090453.1,100270966
20823,RPL26P26,100270967
20824,AC008676.2,100270968
20825,AC009501.1,100270969
20826,AC116036.1,100270970
20827,AC073476.1,100270971
20828,RPL30P1,100270975
20829,RPL30P3,100270977
20830,RPL30P5,100270978
20831,RPL30P6,100270980
20832,RPL30P9,100270981
20833,RPL30P10,100270982
20834,RPL31P13,100270983
20835,RPL31P15,100270984
20836,AC140076.1,100270985
20837,RPL31P20,100270986
20838,AC096576.1,100270987
20839,AC022215.1,100270988
20840,AC090018.1,100270989
20841,AL591419.1,100270990
20842,AC017007.4,100270993
20843,RPL32P14,100270994
